i    j    k    brain       skull       skin        outside     
13   4    5    0.314453    0.229980    0.221680    0.233887    
13   4    6    0.969727    0.028320    0.001953    0.000000    
13   4    7    1.000000    0.000000    0.000000    0.000000    
13   4    8    1.000000    0.000000    0.000000    0.000000    
13   4    9    1.000000    0.000000    0.000000    0.000000    
13   4    11   1.000000    0.000000    0.000000    0.000000    
13   4    10   1.000000    0.000000    0.000000    0.000000    
13   4    12   1.000000    0.000000    0.000000    0.000000    
13   4    13   1.000000    0.000000    0.000000    0.000000    
13   4    14   1.000000    0.000000    0.000000    0.000000    
13   4    15   1.000000    0.000000    0.000000    0.000000    
13   4    16   1.000000    0.000000    0.000000    0.000000    
13   4    17   1.000000    0.000000    0.000000    0.000000    
13   4    18   1.000000    0.000000    0.000000    0.000000    
13   4    19   1.000000    0.000000    0.000000    0.000000    
13   4    22   1.000000    0.000000    0.000000    0.000000    
13   4    21   1.000000    0.000000    0.000000    0.000000    
13   4    20   1.000000    0.000000    0.000000    0.000000    
13   4    23   1.000000    0.000000    0.000000    0.000000    
13   4    24   1.000000    0.000000    0.000000    0.000000    
13   4    25   0.962402    0.037109    0.000488    0.000000    
13   4    26   0.318848    0.234375    0.208496    0.238281    
13   4    27   0.000000    0.006348    0.055664    0.937988    
13   5    3    0.000000    0.001465    0.037598    0.960938    
13   5    7    1.000000    0.000000    0.000000    0.000000    
13   5    4    0.325684    0.218262    0.215332    0.240723    
13   5    5    0.985840    0.014160    0.000000    0.000000    
13   5    6    1.000000    0.000000    0.000000    0.000000    
13   5    8    1.000000    0.000000    0.000000    0.000000    
13   5    9    1.000000    0.000000    0.000000    0.000000    
13   5    11   1.000000    0.000000    0.000000    0.000000    
13   5    10   1.000000    0.000000    0.000000    0.000000    
13   5    12   1.000000    0.000000    0.000000    0.000000    
13   5    13   1.000000    0.000000    0.000000    0.000000    
13   5    15   1.000000    0.000000    0.000000    0.000000    
13   5    14   1.000000    0.000000    0.000000    0.000000    
13   5    16   1.000000    0.000000    0.000000    0.000000    
13   5    17   1.000000    0.000000    0.000000    0.000000    
13   5    19   1.000000    0.000000    0.000000    0.000000    
13   5    18   1.000000    0.000000    0.000000    0.000000    
13   5    20   1.000000    0.000000    0.000000    0.000000    
13   5    22   1.000000    0.000000    0.000000    0.000000    
13   5    23   1.000000    0.000000    0.000000    0.000000    
13   5    21   1.000000    0.000000    0.000000    0.000000    
13   5    24   1.000000    0.000000    0.000000    0.000000    
13   5    25   1.000000    0.000000    0.000000    0.000000    
13   5    26   0.983398    0.016602    0.000000    0.000000    
13   5    28   0.000000    0.001465    0.038086    0.960449    
13   5    27   0.350586    0.224121    0.188965    0.236328    
13   6    2    0.000000    0.000000    0.000977    0.999023    
13   6    4    0.965820    0.033203    0.000977    0.000000    
13   6    5    1.000000    0.000000    0.000000    0.000000    
13   6    3    0.214355    0.180664    0.227051    0.377930    
13   6    6    1.000000    0.000000    0.000000    0.000000    
13   6    7    1.000000    0.000000    0.000000    0.000000    
13   6    8    1.000000    0.000000    0.000000    0.000000    
13   6    9    1.000000    0.000000    0.000000    0.000000    
13   6    12   1.000000    0.000000    0.000000    0.000000    
13   6    10   1.000000    0.000000    0.000000    0.000000    
13   6    13   1.000000    0.000000    0.000000    0.000000    
13   6    16   1.000000    0.000000    0.000000    0.000000    
13   6    11   1.000000    0.000000    0.000000    0.000000    
13   6    14   1.000000    0.000000    0.000000    0.000000    
13   6    15   1.000000    0.000000    0.000000    0.000000    
13   6    18   1.000000    0.000000    0.000000    0.000000    
13   6    20   1.000000    0.000000    0.000000    0.000000    
13   6    17   1.000000    0.000000    0.000000    0.000000    
13   6    27   0.968262    0.029785    0.001953    0.000000    
13   6    22   1.000000    0.000000    0.000000    0.000000    
13   6    23   1.000000    0.000000    0.000000    0.000000    
13   6    26   1.000000    0.000000    0.000000    0.000000    
13   6    19   1.000000    0.000000    0.000000    0.000000    
13   6    21   1.000000    0.000000    0.000000    0.000000    
13   6    24   1.000000    0.000000    0.000000    0.000000    
13   6    25   1.000000    0.000000    0.000000    0.000000    
13   6    28   0.193848    0.203613    0.234863    0.367676    
13   7    3    0.852051    0.112305    0.034180    0.001465    
13   6    29   0.000000    0.000000    0.000488    0.999512    
13   7    2    0.047363    0.110352    0.184570    0.657715    
13   7    4    1.000000    0.000000    0.000000    0.000000    
13   7    5    1.000000    0.000000    0.000000    0.000000    
13   7    7    1.000000    0.000000    0.000000    0.000000    
13   7    9    1.000000    0.000000    0.000000    0.000000    
13   7    6    1.000000    0.000000    0.000000    0.000000    
13   7    8    1.000000    0.000000    0.000000    0.000000    
13   7    10   1.000000    0.000000    0.000000    0.000000    
13   7    11   1.000000    0.000000    0.000000    0.000000    
13   7    13   1.000000    0.000000    0.000000    0.000000    
13   7    12   1.000000    0.000000    0.000000    0.000000    
13   7    16   1.000000    0.000000    0.000000    0.000000    
13   7    17   1.000000    0.000000    0.000000    0.000000    
13   7    14   1.000000    0.000000    0.000000    0.000000    
13   7    18   1.000000    0.000000    0.000000    0.000000    
13   7    15   1.000000    0.000000    0.000000    0.000000    
13   7    19   1.000000    0.000000    0.000000    0.000000    
13   7    20   1.000000    0.000000    0.000000    0.000000    
13   7    21   1.000000    0.000000    0.000000    0.000000    
13   7    22   1.000000    0.000000    0.000000    0.000000    
13   7    25   1.000000    0.000000    0.000000    0.000000    
13   7    23   1.000000    0.000000    0.000000    0.000000    
13   7    24   1.000000    0.000000    0.000000    0.000000    
13   7    26   1.000000    0.000000    0.000000    0.000000    
13   7    29   0.042969    0.120117    0.170898    0.666016    
13   7    28   0.862793    0.098633    0.038086    0.000488    
13   7    27   1.000000    0.000000    0.000000    0.000000    
13   8    1    0.000000    0.000488    0.025391    0.974121    
13   8    2    0.507812    0.194824    0.182129    0.115234    
13   8    4    1.000000    0.000000    0.000000    0.000000    
13   8    3    1.000000    0.000000    0.000000    0.000000    
13   8    9    1.000000    0.000000    0.000000    0.000000    
13   8    7    1.000000    0.000000    0.000000    0.000000    
13   8    5    1.000000    0.000000    0.000000    0.000000    
13   8    6    1.000000    0.000000    0.000000    0.000000    
13   8    8    1.000000    0.000000    0.000000    0.000000    
13   8    10   1.000000    0.000000    0.000000    0.000000    
13   8    15   1.000000    0.000000    0.000000    0.000000    
13   8    11   1.000000    0.000000    0.000000    0.000000    
13   8    13   1.000000    0.000000    0.000000    0.000000    
13   8    14   1.000000    0.000000    0.000000    0.000000    
13   8    12   1.000000    0.000000    0.000000    0.000000    
13   8    16   1.000000    0.000000    0.000000    0.000000    
13   8    17   1.000000    0.000000    0.000000    0.000000    
13   8    18   1.000000    0.000000    0.000000    0.000000    
13   8    19   1.000000    0.000000    0.000000    0.000000    
13   8    24   1.000000    0.000000    0.000000    0.000000    
13   8    20   1.000000    0.000000    0.000000    0.000000    
13   8    23   1.000000    0.000000    0.000000    0.000000    
13   8    22   1.000000    0.000000    0.000000    0.000000    
13   8    21   1.000000    0.000000    0.000000    0.000000    
13   8    25   1.000000    0.000000    0.000000    0.000000    
13   8    26   1.000000    0.000000    0.000000    0.000000    
13   8    27   1.000000    0.000000    0.000000    0.000000    
13   8    28   1.000000    0.000000    0.000000    0.000000    
13   8    29   0.522949    0.191406    0.168457    0.117188    
13   8    30   0.000000    0.000000    0.028809    0.971191    
13   9    1    0.078613    0.135742    0.187988    0.597656    
13   9    2    0.959961    0.037109    0.002930    0.000000    
13   9    3    1.000000    0.000000    0.000000    0.000000    
13   9    4    1.000000    0.000000    0.000000    0.000000    
13   9    7    1.000000    0.000000    0.000000    0.000000    
13   9    6    1.000000    0.000000    0.000000    0.000000    
13   9    5    1.000000    0.000000    0.000000    0.000000    
13   9    8    1.000000    0.000000    0.000000    0.000000    
13   9    9    1.000000    0.000000    0.000000    0.000000    
13   9    10   1.000000    0.000000    0.000000    0.000000    
13   9    11   1.000000    0.000000    0.000000    0.000000    
13   9    13   1.000000    0.000000    0.000000    0.000000    
13   9    12   1.000000    0.000000    0.000000    0.000000    
13   9    15   1.000000    0.000000    0.000000    0.000000    
13   9    14   1.000000    0.000000    0.000000    0.000000    
13   9    16   1.000000    0.000000    0.000000    0.000000    
13   9    18   1.000000    0.000000    0.000000    0.000000    
13   9    17   1.000000    0.000000    0.000000    0.000000    
13   9    19   1.000000    0.000000    0.000000    0.000000    
13   9    22   1.000000    0.000000    0.000000    0.000000    
13   9    24   1.000000    0.000000    0.000000    0.000000    
13   9    23   1.000000    0.000000    0.000000    0.000000    
13   9    20   1.000000    0.000000    0.000000    0.000000    
13   9    21   1.000000    0.000000    0.000000    0.000000    
13   9    25   1.000000    0.000000    0.000000    0.000000    
13   9    26   1.000000    0.000000    0.000000    0.000000    
13   9    29   0.952637    0.046387    0.000977    0.000000    
13   9    28   1.000000    0.000000    0.000000    0.000000    
13   9    27   1.000000    0.000000    0.000000    0.000000    
13   9    30   0.078125    0.145996    0.195312    0.580566    
13   10   0    0.000000    0.000000    0.000488    0.999512    
13   10   2    1.000000    0.000000    0.000000    0.000000    
13   10   1    0.444824    0.187500    0.180176    0.187500    
13   10   4    1.000000    0.000000    0.000000    0.000000    
13   10   5    1.000000    0.000000    0.000000    0.000000    
13   10   3    1.000000    0.000000    0.000000    0.000000    
13   10   6    1.000000    0.000000    0.000000    0.000000    
13   10   7    1.000000    0.000000    0.000000    0.000000    
13   10   8    1.000000    0.000000    0.000000    0.000000    
13   10   10   1.000000    0.000000    0.000000    0.000000    
13   10   11   1.000000    0.000000    0.000000    0.000000    
13   10   9    1.000000    0.000000    0.000000    0.000000    
13   10   14   1.000000    0.000000    0.000000    0.000000    
13   10   12   1.000000    0.000000    0.000000    0.000000    
13   10   15   1.000000    0.000000    0.000000    0.000000    
13   10   13   1.000000    0.000000    0.000000    0.000000    
13   10   18   1.000000    0.000000    0.000000    0.000000    
13   10   17   1.000000    0.000000    0.000000    0.000000    
13   10   16   1.000000    0.000000    0.000000    0.000000    
13   10   20   1.000000    0.000000    0.000000    0.000000    
13   10   19   1.000000    0.000000    0.000000    0.000000    
13   10   22   1.000000    0.000000    0.000000    0.000000    
13   10   23   1.000000    0.000000    0.000000    0.000000    
13   10   25   1.000000    0.000000    0.000000    0.000000    
13   10   24   1.000000    0.000000    0.000000    0.000000    
13   10   21   1.000000    0.000000    0.000000    0.000000    
13   10   26   1.000000    0.000000    0.000000    0.000000    
13   10   27   1.000000    0.000000    0.000000    0.000000    
13   10   29   1.000000    0.000000    0.000000    0.000000    
13   10   28   1.000000    0.000000    0.000000    0.000000    
13   10   30   0.455078    0.178223    0.179199    0.187500    
13   10   31   0.000000    0.000000    0.001465    0.998535    
13   11   0    0.000488    0.025391    0.117188    0.856934    
13   11   3    1.000000    0.000000    0.000000    0.000000    
13   11   1    0.799805    0.141113    0.056152    0.002930    
13   11   2    1.000000    0.000000    0.000000    0.000000    
13   11   4    1.000000    0.000000    0.000000    0.000000    
13   11   7    1.000000    0.000000    0.000000    0.000000    
13   11   5    1.000000    0.000000    0.000000    0.000000    
13   11   6    1.000000    0.000000    0.000000    0.000000    
13   11   8    1.000000    0.000000    0.000000    0.000000    
13   11   9    1.000000    0.000000    0.000000    0.000000    
13   11   11   1.000000    0.000000    0.000000    0.000000    
13   11   10   1.000000    0.000000    0.000000    0.000000    
13   11   12   1.000000    0.000000    0.000000    0.000000    
13   11   13   1.000000    0.000000    0.000000    0.000000    
13   11   14   1.000000    0.000000    0.000000    0.000000    
13   11   15   1.000000    0.000000    0.000000    0.000000    
13   11   17   1.000000    0.000000    0.000000    0.000000    
13   11   16   1.000000    0.000000    0.000000    0.000000    
13   11   18   1.000000    0.000000    0.000000    0.000000    
13   11   20   1.000000    0.000000    0.000000    0.000000    
13   11   19   1.000000    0.000000    0.000000    0.000000    
13   11   21   1.000000    0.000000    0.000000    0.000000    
13   11   22   1.000000    0.000000    0.000000    0.000000    
13   11   25   1.000000    0.000000    0.000000    0.000000    
13   11   23   1.000000    0.000000    0.000000    0.000000    
13   11   24   1.000000    0.000000    0.000000    0.000000    
13   11   27   1.000000    0.000000    0.000000    0.000000    
13   11   26   1.000000    0.000000    0.000000    0.000000    
13   11   29   1.000000    0.000000    0.000000    0.000000    
13   11   28   1.000000    0.000000    0.000000    0.000000    
13   11   30   0.803223    0.138184    0.057617    0.000977    
13   12   1    0.989746    0.010254    0.000000    0.000000    
13   11   31   0.000000    0.025879    0.123535    0.850586    
13   12   0    0.083496    0.152344    0.172363    0.591797    
13   12   3    1.000000    0.000000    0.000000    0.000000    
13   12   4    1.000000    0.000000    0.000000    0.000000    
13   12   2    1.000000    0.000000    0.000000    0.000000    
13   12   5    1.000000    0.000000    0.000000    0.000000    
13   12   6    1.000000    0.000000    0.000000    0.000000    
13   12   7    1.000000    0.000000    0.000000    0.000000    
13   12   8    1.000000    0.000000    0.000000    0.000000    
13   12   10   1.000000    0.000000    0.000000    0.000000    
13   12   9    1.000000    0.000000    0.000000    0.000000    
13   12   13   1.000000    0.000000    0.000000    0.000000    
13   12   11   1.000000    0.000000    0.000000    0.000000    
13   12   12   1.000000    0.000000    0.000000    0.000000    
13   12   14   1.000000    0.000000    0.000000    0.000000    
13   12   15   1.000000    0.000000    0.000000    0.000000    
13   12   17   1.000000    0.000000    0.000000    0.000000    
13   12   16   1.000000    0.000000    0.000000    0.000000    
13   12   20   1.000000    0.000000    0.000000    0.000000    
13   12   18   1.000000    0.000000    0.000000    0.000000    
13   12   21   1.000000    0.000000    0.000000    0.000000    
13   12   22   1.000000    0.000000    0.000000    0.000000    
13   12   19   1.000000    0.000000    0.000000    0.000000    
13   12   23   1.000000    0.000000    0.000000    0.000000    
13   12   25   1.000000    0.000000    0.000000    0.000000    
13   12   24   1.000000    0.000000    0.000000    0.000000    
13   12   26   1.000000    0.000000    0.000000    0.000000    
13   12   27   1.000000    0.000000    0.000000    0.000000    
13   12   28   1.000000    0.000000    0.000000    0.000000    
13   12   29   1.000000    0.000000    0.000000    0.000000    
13   13   1    1.000000    0.000000    0.000000    0.000000    
13   13   2    1.000000    0.000000    0.000000    0.000000    
13   13   4    1.000000    0.000000    0.000000    0.000000    
13   13   0    0.246582    0.172363    0.184082    0.396973    
13   12   30   0.991699    0.008301    0.000000    0.000000    
13   13   3    1.000000    0.000000    0.000000    0.000000    
13   13   5    1.000000    0.000000    0.000000    0.000000    
13   12   31   0.073242    0.150879    0.180664    0.595215    
13   13   7    1.000000    0.000000    0.000000    0.000000    
13   13   8    1.000000    0.000000    0.000000    0.000000    
13   13   10   1.000000    0.000000    0.000000    0.000000    
13   13   12   1.000000    0.000000    0.000000    0.000000    
13   13   6    1.000000    0.000000    0.000000    0.000000    
13   13   9    1.000000    0.000000    0.000000    0.000000    
13   13   14   1.000000    0.000000    0.000000    0.000000    
13   13   16   1.000000    0.000000    0.000000    0.000000    
13   13   11   1.000000    0.000000    0.000000    0.000000    
13   13   13   1.000000    0.000000    0.000000    0.000000    
13   13   17   1.000000    0.000000    0.000000    0.000000    
13   13   15   1.000000    0.000000    0.000000    0.000000    
13   13   18   1.000000    0.000000    0.000000    0.000000    
13   13   19   1.000000    0.000000    0.000000    0.000000    
13   13   22   1.000000    0.000000    0.000000    0.000000    
13   13   21   1.000000    0.000000    0.000000    0.000000    
13   13   24   1.000000    0.000000    0.000000    0.000000    
13   13   20   1.000000    0.000000    0.000000    0.000000    
13   13   26   1.000000    0.000000    0.000000    0.000000    
13   13   23   1.000000    0.000000    0.000000    0.000000    
13   13   28   1.000000    0.000000    0.000000    0.000000    
13   13   30   1.000000    0.000000    0.000000    0.000000    
13   13   25   1.000000    0.000000    0.000000    0.000000    
13   13   31   0.279785    0.174316    0.157715    0.388184    
13   13   29   1.000000    0.000000    0.000000    0.000000    
13   14   0    0.413086    0.145996    0.170410    0.270508    
13   14   1    1.000000    0.000000    0.000000    0.000000    
13   13   27   1.000000    0.000000    0.000000    0.000000    
13   14   3    1.000000    0.000000    0.000000    0.000000    
13   14   2    1.000000    0.000000    0.000000    0.000000    
13   14   4    1.000000    0.000000    0.000000    0.000000    
13   14   9    1.000000    0.000000    0.000000    0.000000    
13   14   5    1.000000    0.000000    0.000000    0.000000    
13   14   8    1.000000    0.000000    0.000000    0.000000    
13   14   7    1.000000    0.000000    0.000000    0.000000    
13   14   10   1.000000    0.000000    0.000000    0.000000    
13   14   6    1.000000    0.000000    0.000000    0.000000    
13   14   11   1.000000    0.000000    0.000000    0.000000    
13   14   13   1.000000    0.000000    0.000000    0.000000    
13   14   14   1.000000    0.000000    0.000000    0.000000    
13   14   12   1.000000    0.000000    0.000000    0.000000    
13   14   15   1.000000    0.000000    0.000000    0.000000    
13   14   17   1.000000    0.000000    0.000000    0.000000    
13   14   21   1.000000    0.000000    0.000000    0.000000    
13   14   22   1.000000    0.000000    0.000000    0.000000    
13   14   16   1.000000    0.000000    0.000000    0.000000    
13   14   20   1.000000    0.000000    0.000000    0.000000    
13   14   19   1.000000    0.000000    0.000000    0.000000    
13   14   24   1.000000    0.000000    0.000000    0.000000    
13   14   23   1.000000    0.000000    0.000000    0.000000    
13   14   25   1.000000    0.000000    0.000000    0.000000    
13   14   18   1.000000    0.000000    0.000000    0.000000    
13   14   26   1.000000    0.000000    0.000000    0.000000    
13   14   28   1.000000    0.000000    0.000000    0.000000    
13   14   29   1.000000    0.000000    0.000000    0.000000    
13   14   27   1.000000    0.000000    0.000000    0.000000    
13   14   30   1.000000    0.000000    0.000000    0.000000    
13   15   2    1.000000    0.000000    0.000000    0.000000    
13   15   4    1.000000    0.000000    0.000000    0.000000    
13   15   1    1.000000    0.000000    0.000000    0.000000    
13   15   3    1.000000    0.000000    0.000000    0.000000    
13   14   31   0.400879    0.162598    0.159180    0.277344    
13   15   5    1.000000    0.000000    0.000000    0.000000    
13   15   9    1.000000    0.000000    0.000000    0.000000    
13   15   6    1.000000    0.000000    0.000000    0.000000    
13   15   0    0.447754    0.162109    0.169434    0.220703    
13   15   10   1.000000    0.000000    0.000000    0.000000    
13   15   7    1.000000    0.000000    0.000000    0.000000    
13   15   13   1.000000    0.000000    0.000000    0.000000    
13   15   11   1.000000    0.000000    0.000000    0.000000    
13   15   12   1.000000    0.000000    0.000000    0.000000    
13   15   8    1.000000    0.000000    0.000000    0.000000    
13   15   15   1.000000    0.000000    0.000000    0.000000    
13   15   14   1.000000    0.000000    0.000000    0.000000    
13   15   16   1.000000    0.000000    0.000000    0.000000    
13   15   20   1.000000    0.000000    0.000000    0.000000    
13   15   21   1.000000    0.000000    0.000000    0.000000    
13   15   19   1.000000    0.000000    0.000000    0.000000    
13   15   23   1.000000    0.000000    0.000000    0.000000    
13   15   17   1.000000    0.000000    0.000000    0.000000    
13   15   24   1.000000    0.000000    0.000000    0.000000    
13   15   18   1.000000    0.000000    0.000000    0.000000    
13   15   25   1.000000    0.000000    0.000000    0.000000    
13   15   22   1.000000    0.000000    0.000000    0.000000    
13   15   26   1.000000    0.000000    0.000000    0.000000    
13   15   27   1.000000    0.000000    0.000000    0.000000    
13   15   28   1.000000    0.000000    0.000000    0.000000    
13   15   29   1.000000    0.000000    0.000000    0.000000    
13   15   30   1.000000    0.000000    0.000000    0.000000    
13   16   2    1.000000    0.000000    0.000000    0.000000    
13   16   1    1.000000    0.000000    0.000000    0.000000    
13   16   0    0.451172    0.168945    0.165039    0.214844    
13   15   31   0.476562    0.162109    0.156738    0.204590    
13   16   3    1.000000    0.000000    0.000000    0.000000    
13   16   7    1.000000    0.000000    0.000000    0.000000    
13   16   6    1.000000    0.000000    0.000000    0.000000    
13   16   4    1.000000    0.000000    0.000000    0.000000    
13   16   8    1.000000    0.000000    0.000000    0.000000    
13   16   9    1.000000    0.000000    0.000000    0.000000    
13   16   5    1.000000    0.000000    0.000000    0.000000    
13   16   11   1.000000    0.000000    0.000000    0.000000    
13   16   10   1.000000    0.000000    0.000000    0.000000    
13   16   12   1.000000    0.000000    0.000000    0.000000    
13   16   14   1.000000    0.000000    0.000000    0.000000    
13   16   13   1.000000    0.000000    0.000000    0.000000    
13   16   18   1.000000    0.000000    0.000000    0.000000    
13   16   17   1.000000    0.000000    0.000000    0.000000    
13   16   15   1.000000    0.000000    0.000000    0.000000    
13   16   16   1.000000    0.000000    0.000000    0.000000    
13   16   20   1.000000    0.000000    0.000000    0.000000    
13   16   21   1.000000    0.000000    0.000000    0.000000    
13   16   23   1.000000    0.000000    0.000000    0.000000    
13   16   19   1.000000    0.000000    0.000000    0.000000    
13   16   22   1.000000    0.000000    0.000000    0.000000    
13   16   26   1.000000    0.000000    0.000000    0.000000    
13   16   25   1.000000    0.000000    0.000000    0.000000    
13   16   24   1.000000    0.000000    0.000000    0.000000    
13   16   27   1.000000    0.000000    0.000000    0.000000    
13   16   28   1.000000    0.000000    0.000000    0.000000    
13   16   29   1.000000    0.000000    0.000000    0.000000    
13   17   1    1.000000    0.000000    0.000000    0.000000    
13   16   31   0.467773    0.154785    0.164551    0.212891    
13   17   2    1.000000    0.000000    0.000000    0.000000    
13   17   3    1.000000    0.000000    0.000000    0.000000    
13   17   5    1.000000    0.000000    0.000000    0.000000    
13   16   30   1.000000    0.000000    0.000000    0.000000    
13   17   0    0.414551    0.150879    0.166504    0.268066    
13   17   4    1.000000    0.000000    0.000000    0.000000    
13   17   6    1.000000    0.000000    0.000000    0.000000    
13   17   7    1.000000    0.000000    0.000000    0.000000    
13   17   12   1.000000    0.000000    0.000000    0.000000    
13   17   9    1.000000    0.000000    0.000000    0.000000    
13   17   8    1.000000    0.000000    0.000000    0.000000    
13   17   10   1.000000    0.000000    0.000000    0.000000    
13   17   13   1.000000    0.000000    0.000000    0.000000    
13   17   14   1.000000    0.000000    0.000000    0.000000    
13   17   11   1.000000    0.000000    0.000000    0.000000    
13   17   17   1.000000    0.000000    0.000000    0.000000    
13   17   15   1.000000    0.000000    0.000000    0.000000    
13   17   16   1.000000    0.000000    0.000000    0.000000    
13   17   19   1.000000    0.000000    0.000000    0.000000    
13   17   18   1.000000    0.000000    0.000000    0.000000    
13   17   20   1.000000    0.000000    0.000000    0.000000    
13   17   21   1.000000    0.000000    0.000000    0.000000    
13   17   23   1.000000    0.000000    0.000000    0.000000    
13   17   25   1.000000    0.000000    0.000000    0.000000    
13   17   22   1.000000    0.000000    0.000000    0.000000    
13   17   28   1.000000    0.000000    0.000000    0.000000    
13   17   26   1.000000    0.000000    0.000000    0.000000    
13   17   24   1.000000    0.000000    0.000000    0.000000    
13   18   1    1.000000    0.000000    0.000000    0.000000    
13   17   27   1.000000    0.000000    0.000000    0.000000    
13   18   3    1.000000    0.000000    0.000000    0.000000    
13   17   30   1.000000    0.000000    0.000000    0.000000    
13   17   29   1.000000    0.000000    0.000000    0.000000    
13   18   6    1.000000    0.000000    0.000000    0.000000    
13   18   5    1.000000    0.000000    0.000000    0.000000    
13   18   7    1.000000    0.000000    0.000000    0.000000    
13   18   0    0.268066    0.153809    0.169922    0.408203    
13   18   2    1.000000    0.000000    0.000000    0.000000    
13   18   4    1.000000    0.000000    0.000000    0.000000    
13   17   31   0.388184    0.165039    0.181641    0.265137    
13   18   11   1.000000    0.000000    0.000000    0.000000    
13   18   10   1.000000    0.000000    0.000000    0.000000    
13   18   8    1.000000    0.000000    0.000000    0.000000    
13   18   9    1.000000    0.000000    0.000000    0.000000    
13   18   13   1.000000    0.000000    0.000000    0.000000    
13   18   12   1.000000    0.000000    0.000000    0.000000    
13   18   20   1.000000    0.000000    0.000000    0.000000    
13   18   14   1.000000    0.000000    0.000000    0.000000    
13   18   18   1.000000    0.000000    0.000000    0.000000    
13   18   16   1.000000    0.000000    0.000000    0.000000    
13   18   15   1.000000    0.000000    0.000000    0.000000    
13   18   17   1.000000    0.000000    0.000000    0.000000    
13   18   19   1.000000    0.000000    0.000000    0.000000    
13   18   21   1.000000    0.000000    0.000000    0.000000    
13   18   22   1.000000    0.000000    0.000000    0.000000    
13   18   25   1.000000    0.000000    0.000000    0.000000    
13   18   27   1.000000    0.000000    0.000000    0.000000    
13   18   26   1.000000    0.000000    0.000000    0.000000    
13   18   23   1.000000    0.000000    0.000000    0.000000    
13   18   24   1.000000    0.000000    0.000000    0.000000    
13   18   29   1.000000    0.000000    0.000000    0.000000    
13   18   31   0.278809    0.166016    0.167969    0.387207    
13   19   1    0.993164    0.006836    0.000000    0.000000    
13   19   4    1.000000    0.000000    0.000000    0.000000    
13   18   28   1.000000    0.000000    0.000000    0.000000    
13   19   0    0.081055    0.170410    0.151855    0.596680    
13   18   30   1.000000    0.000000    0.000000    0.000000    
13   19   6    1.000000    0.000000    0.000000    0.000000    
13   19   8    1.000000    0.000000    0.000000    0.000000    
13   19   3    1.000000    0.000000    0.000000    0.000000    
13   19   7    1.000000    0.000000    0.000000    0.000000    
13   19   2    1.000000    0.000000    0.000000    0.000000    
13   19   10   1.000000    0.000000    0.000000    0.000000    
13   19   5    1.000000    0.000000    0.000000    0.000000    
13   19   9    1.000000    0.000000    0.000000    0.000000    
13   19   14   1.000000    0.000000    0.000000    0.000000    
13   19   13   1.000000    0.000000    0.000000    0.000000    
13   19   18   1.000000    0.000000    0.000000    0.000000    
13   19   16   1.000000    0.000000    0.000000    0.000000    
13   19   11   1.000000    0.000000    0.000000    0.000000    
13   19   17   1.000000    0.000000    0.000000    0.000000    
13   19   19   1.000000    0.000000    0.000000    0.000000    
13   19   15   1.000000    0.000000    0.000000    0.000000    
13   19   12   1.000000    0.000000    0.000000    0.000000    
13   19   20   1.000000    0.000000    0.000000    0.000000    
13   19   21   1.000000    0.000000    0.000000    0.000000    
13   19   22   1.000000    0.000000    0.000000    0.000000    
13   19   25   1.000000    0.000000    0.000000    0.000000    
13   19   23   1.000000    0.000000    0.000000    0.000000    
13   19   24   1.000000    0.000000    0.000000    0.000000    
13   19   28   1.000000    0.000000    0.000000    0.000000    
13   19   26   1.000000    0.000000    0.000000    0.000000    
13   19   27   1.000000    0.000000    0.000000    0.000000    
13   20   1    0.787109    0.149902    0.060059    0.002930    
13   19   29   1.000000    0.000000    0.000000    0.000000    
13   19   30   0.991211    0.008789    0.000000    0.000000    
13   19   31   0.083984    0.155762    0.155762    0.604492    
13   20   0    0.000000    0.032715    0.114746    0.852539    
13   20   4    1.000000    0.000000    0.000000    0.000000    
13   20   2    1.000000    0.000000    0.000000    0.000000    
13   20   3    1.000000    0.000000    0.000000    0.000000    
13   20   5    1.000000    0.000000    0.000000    0.000000    
13   20   7    1.000000    0.000000    0.000000    0.000000    
13   20   11   1.000000    0.000000    0.000000    0.000000    
13   20   9    1.000000    0.000000    0.000000    0.000000    
13   20   6    1.000000    0.000000    0.000000    0.000000    
13   20   13   1.000000    0.000000    0.000000    0.000000    
13   20   10   1.000000    0.000000    0.000000    0.000000    
13   20   8    1.000000    0.000000    0.000000    0.000000    
13   20   14   1.000000    0.000000    0.000000    0.000000    
13   20   15   1.000000    0.000000    0.000000    0.000000    
13   20   16   1.000000    0.000000    0.000000    0.000000    
13   20   12   1.000000    0.000000    0.000000    0.000000    
13   20   18   1.000000    0.000000    0.000000    0.000000    
13   20   17   1.000000    0.000000    0.000000    0.000000    
13   20   19   1.000000    0.000000    0.000000    0.000000    
13   20   20   1.000000    0.000000    0.000000    0.000000    
13   20   21   1.000000    0.000000    0.000000    0.000000    
13   20   22   1.000000    0.000000    0.000000    0.000000    
13   20   23   1.000000    0.000000    0.000000    0.000000    
13   20   24   1.000000    0.000000    0.000000    0.000000    
13   20   26   1.000000    0.000000    0.000000    0.000000    
13   20   25   1.000000    0.000000    0.000000    0.000000    
13   20   27   1.000000    0.000000    0.000000    0.000000    
13   20   29   1.000000    0.000000    0.000000    0.000000    
13   20   28   1.000000    0.000000    0.000000    0.000000    
13   21   1    0.478516    0.175781    0.168457    0.177246    
13   21   2    1.000000    0.000000    0.000000    0.000000    
