i    j    k    brain       skull       skin        outside     
10   15   10   1.000000    0.000000    0.000000    0.000000    
10   14   29   0.000000    0.416016    0.583984    0.000000    
10   15   9    1.000000    0.000000    0.000000    0.000000    
10   15   13   1.000000    0.000000    0.000000    0.000000    
10   15   8    1.000000    0.000000    0.000000    0.000000    
10   15   12   1.000000    0.000000    0.000000    0.000000    
10   15   11   1.000000    0.000000    0.000000    0.000000    
10   15   17   1.000000    0.000000    0.000000    0.000000    
10   15   20   1.000000    0.000000    0.000000    0.000000    
10   15   7    1.000000    0.000000    0.000000    0.000000    
10   15   18   1.000000    0.000000    0.000000    0.000000    
10   15   21   1.000000    0.000000    0.000000    0.000000    
10   15   16   1.000000    0.000000    0.000000    0.000000    
10   15   14   1.000000    0.000000    0.000000    0.000000    
10   15   23   1.000000    0.000000    0.000000    0.000000    
10   15   22   1.000000    0.000000    0.000000    0.000000    
10   15   24   1.000000    0.000000    0.000000    0.000000    
10   15   15   1.000000    0.000000    0.000000    0.000000    
10   15   28   0.011230    0.988770    0.000000    0.000000    
10   15   26   1.000000    0.000000    0.000000    0.000000    
10   15   27   0.805664    0.194336    0.000000    0.000000    
10   15   19   1.000000    0.000000    0.000000    0.000000    
10   15   30   0.000000    0.000000    0.959961    0.040039    
10   15   31   0.000000    0.000000    0.055664    0.944336    
10   15   29   0.000000    0.475098    0.524902    0.000000    
10   16   1    0.000000    0.000000    0.953613    0.046387    
10   16   7    1.000000    0.000000    0.000000    0.000000    
10   16   8    1.000000    0.000000    0.000000    0.000000    
10   16   0    0.000000    0.000000    0.058594    0.941406    
10   16   3    0.013184    0.986816    0.000000    0.000000    
10   15   25   1.000000    0.000000    0.000000    0.000000    
10   16   9    1.000000    0.000000    0.000000    0.000000    
10   16   10   1.000000    0.000000    0.000000    0.000000    
10   16   2    0.000000    0.456543    0.543457    0.000000    
10   16   12   1.000000    0.000000    0.000000    0.000000    
10   16   5    1.000000    0.000000    0.000000    0.000000    
10   16   13   1.000000    0.000000    0.000000    0.000000    
10   16   6    1.000000    0.000000    0.000000    0.000000    
10   16   14   1.000000    0.000000    0.000000    0.000000    
10   16   4    0.813965    0.186035    0.000000    0.000000    
10   16   11   1.000000    0.000000    0.000000    0.000000    
10   16   15   1.000000    0.000000    0.000000    0.000000    
10   16   18   1.000000    0.000000    0.000000    0.000000    
10   16   17   1.000000    0.000000    0.000000    0.000000    
10   16   16   1.000000    0.000000    0.000000    0.000000    
10   16   21   1.000000    0.000000    0.000000    0.000000    
10   16   19   1.000000    0.000000    0.000000    0.000000    
10   16   23   1.000000    0.000000    0.000000    0.000000    
10   16   26   1.000000    0.000000    0.000000    0.000000    
10   16   27   0.811523    0.188477    0.000000    0.000000    
10   16   28   0.010742    0.989258    0.000000    0.000000    
10   16   24   1.000000    0.000000    0.000000    0.000000    
10   16   20   1.000000    0.000000    0.000000    0.000000    
10   16   22   1.000000    0.000000    0.000000    0.000000    
10   16   25   1.000000    0.000000    0.000000    0.000000    
10   16   30   0.000000    0.000000    0.951172    0.048828    
10   17   0    0.000000    0.000000    0.023926    0.976074    
10   17   1    0.000000    0.000000    0.915039    0.084961    
10   17   2    0.000000    0.396484    0.603516    0.000000    
10   16   29   0.000000    0.466797    0.533203    0.000000    
10   17   3    0.000977    0.999023    0.000000    0.000000    
10   17   4    0.737793    0.262207    0.000000    0.000000    
10   16   31   0.000000    0.000000    0.045898    0.954102    
10   17   5    1.000000    0.000000    0.000000    0.000000    
10   17   9    1.000000    0.000000    0.000000    0.000000    
10   17   11   1.000000    0.000000    0.000000    0.000000    
10   17   6    1.000000    0.000000    0.000000    0.000000    
10   17   12   1.000000    0.000000    0.000000    0.000000    
10   17   7    1.000000    0.000000    0.000000    0.000000    
10   17   13   1.000000    0.000000    0.000000    0.000000    
10   17   8    1.000000    0.000000    0.000000    0.000000    
10   17   18   1.000000    0.000000    0.000000    0.000000    
10   17   21   1.000000    0.000000    0.000000    0.000000    
10   17   22   1.000000    0.000000    0.000000    0.000000    
10   17   10   1.000000    0.000000    0.000000    0.000000    
10   17   15   1.000000    0.000000    0.000000    0.000000    
10   17   14   1.000000    0.000000    0.000000    0.000000    
10   17   20   1.000000    0.000000    0.000000    0.000000    
10   17   23   1.000000    0.000000    0.000000    0.000000    
10   17   24   1.000000    0.000000    0.000000    0.000000    
10   17   27   0.748535    0.251465    0.000000    0.000000    
10   17   26   1.000000    0.000000    0.000000    0.000000    
10   17   19   1.000000    0.000000    0.000000    0.000000    
10   17   16   1.000000    0.000000    0.000000    0.000000    
10   17   28   0.000000    1.000000    0.000000    0.000000    
10   17   17   1.000000    0.000000    0.000000    0.000000    
10   17   29   0.000000    0.389160    0.610840    0.000000    
10   18   1    0.000000    0.000000    0.814453    0.185547    
10   18   2    0.000000    0.248047    0.751953    0.000000    
10   18   5    1.000000    0.000000    0.000000    0.000000    
10   18   3    0.000000    0.999512    0.000488    0.000000    
10   17   25   1.000000    0.000000    0.000000    0.000000    
10   18   6    1.000000    0.000000    0.000000    0.000000    
10   18   4    0.555176    0.444824    0.000000    0.000000    
10   18   7    1.000000    0.000000    0.000000    0.000000    
10   17   31   0.000000    0.000000    0.025391    0.974609    
10   18   11   1.000000    0.000000    0.000000    0.000000    
10   18   10   1.000000    0.000000    0.000000    0.000000    
10   18   12   1.000000    0.000000    0.000000    0.000000    
10   18   9    1.000000    0.000000    0.000000    0.000000    
10   17   30   0.000000    0.000000    0.918945    0.081055    
10   18   17   1.000000    0.000000    0.000000    0.000000    
10   18   15   1.000000    0.000000    0.000000    0.000000    
10   18   8    1.000000    0.000000    0.000000    0.000000    
10   18   14   1.000000    0.000000    0.000000    0.000000    
10   18   18   1.000000    0.000000    0.000000    0.000000    
10   18   23   1.000000    0.000000    0.000000    0.000000    
10   18   19   1.000000    0.000000    0.000000    0.000000    
10   18   22   1.000000    0.000000    0.000000    0.000000    
10   18   25   1.000000    0.000000    0.000000    0.000000    
10   18   26   1.000000    0.000000    0.000000    0.000000    
10   18   24   1.000000    0.000000    0.000000    0.000000    
10   18   13   1.000000    0.000000    0.000000    0.000000    
10   18   21   1.000000    0.000000    0.000000    0.000000    
10   18   27   0.554199    0.445801    0.000000    0.000000    
10   18   16   1.000000    0.000000    0.000000    0.000000    
10   18   20   1.000000    0.000000    0.000000    0.000000    
10   19   2    0.000000    0.069824    0.930176    0.000000    
10   18   29   0.000000    0.244141    0.755859    0.000000    
10   18   28   0.000000    0.999512    0.000488    0.000000    
10   18   30   0.000000    0.000000    0.810547    0.189453    
10   19   3    0.000000    0.928711    0.071289    0.000000    
10   18   31   0.000000    0.000000    0.000488    0.999512    
10   19   1    0.000000    0.000000    0.593262    0.406738    
10   19   10   1.000000    0.000000    0.000000    0.000000    
10   19   9    1.000000    0.000000    0.000000    0.000000    
10   19   5    0.990723    0.009277    0.000000    0.000000    
10   19   7    1.000000    0.000000    0.000000    0.000000    
10   19   6    1.000000    0.000000    0.000000    0.000000    
10   19   11   1.000000    0.000000    0.000000    0.000000    
10   19   13   1.000000    0.000000    0.000000    0.000000    
10   19   14   1.000000    0.000000    0.000000    0.000000    
10   19   12   1.000000    0.000000    0.000000    0.000000    
10   19   8    1.000000    0.000000    0.000000    0.000000    
10   19   4    0.284668    0.715332    0.000000    0.000000    
10   19   19   1.000000    0.000000    0.000000    0.000000    
10   19   17   1.000000    0.000000    0.000000    0.000000    
10   19   15   1.000000    0.000000    0.000000    0.000000    
10   19   16   1.000000    0.000000    0.000000    0.000000    
10   19   22   1.000000    0.000000    0.000000    0.000000    
10   19   21   1.000000    0.000000    0.000000    0.000000    
10   19   20   1.000000    0.000000    0.000000    0.000000    
10   19   29   0.000000    0.076660    0.923340    0.000000    
10   19   24   1.000000    0.000000    0.000000    0.000000    
10   19   30   0.000000    0.000000    0.615723    0.384277    
10   19   18   1.000000    0.000000    0.000000    0.000000    
10   19   26   0.991211    0.008789    0.000000    0.000000    
10   19   25   1.000000    0.000000    0.000000    0.000000    
10   20   1    0.000000    0.000000    0.329590    0.670410    
10   19   28   0.000000    0.927246    0.072754    0.000000    
10   19   23   1.000000    0.000000    0.000000    0.000000    
10   20   4    0.041504    0.958496    0.000000    0.000000    
10   20   3    0.000000    0.686523    0.313477    0.000000    
10   20   5    0.833984    0.166016    0.000000    0.000000    
10   19   27   0.284180    0.715820    0.000000    0.000000    
10   20   9    1.000000    0.000000    0.000000    0.000000    
10   20   7    1.000000    0.000000    0.000000    0.000000    
10   20   10   1.000000    0.000000    0.000000    0.000000    
10   20   8    1.000000    0.000000    0.000000    0.000000    
10   20   2    0.000000    0.000977    0.999023    0.000000    
10   20   11   1.000000    0.000000    0.000000    0.000000    
10   20   14   1.000000    0.000000    0.000000    0.000000    
10   20   19   1.000000    0.000000    0.000000    0.000000    
10   20   12   1.000000    0.000000    0.000000    0.000000    
10   20   6    1.000000    0.000000    0.000000    0.000000    
10   20   18   1.000000    0.000000    0.000000    0.000000    
10   20   15   1.000000    0.000000    0.000000    0.000000    
10   20   13   1.000000    0.000000    0.000000    0.000000    
10   20   16   1.000000    0.000000    0.000000    0.000000    
10   20   25   1.000000    0.000000    0.000000    0.000000    
10   20   26   0.822754    0.177246    0.000000    0.000000    
10   20   27   0.043945    0.956055    0.000000    0.000000    
10   20   17   1.000000    0.000000    0.000000    0.000000    
10   20   28   0.000000    0.703125    0.296875    0.000000    
10   20   20   1.000000    0.000000    0.000000    0.000000    
10   20   29   0.000000    0.000000    1.000000    0.000000    
10   20   23   1.000000    0.000000    0.000000    0.000000    
10   21   2    0.000000    0.000000    0.918457    0.081543    
10   21   4    0.000000    0.993164    0.006836    0.000000    
10   21   5    0.360352    0.639648    0.000000    0.000000    
10   21   6    0.990723    0.009277    0.000000    0.000000    
10   21   7    1.000000    0.000000    0.000000    0.000000    
10   21   8    1.000000    0.000000    0.000000    0.000000    
10   20   21   1.000000    0.000000    0.000000    0.000000    
10   20   24   1.000000    0.000000    0.000000    0.000000    
10   21   10   1.000000    0.000000    0.000000    0.000000    
10   21   11   1.000000    0.000000    0.000000    0.000000    
10   20   22   1.000000    0.000000    0.000000    0.000000    
10   21   12   1.000000    0.000000    0.000000    0.000000    
10   21   15   1.000000    0.000000    0.000000    0.000000    
10   21   14   1.000000    0.000000    0.000000    0.000000    
10   21   16   1.000000    0.000000    0.000000    0.000000    
10   21   17   1.000000    0.000000    0.000000    0.000000    
10   20   30   0.000000    0.000000    0.331543    0.668457    
10   21   19   1.000000    0.000000    0.000000    0.000000    
10   21   3    0.000000    0.252441    0.747559    0.000000    
10   21   18   1.000000    0.000000    0.000000    0.000000    
10   21   22   1.000000    0.000000    0.000000    0.000000    
10   21   23   1.000000    0.000000    0.000000    0.000000    
10   21   9    1.000000    0.000000    0.000000    0.000000    
10   21   1    0.000000    0.000000    0.057617    0.942383    
10   21   27   0.000000    0.992676    0.007324    0.000000    
10   21   29   0.000000    0.000000    0.912598    0.087402    
10   21   13   1.000000    0.000000    0.000000    0.000000    
10   22   2    0.000000    0.000000    0.561523    0.438477    
10   22   3    0.000000    0.015625    0.984375    0.000000    
10   22   4    0.000000    0.732422    0.267578    0.000000    
10   22   5    0.024902    0.975098    0.000000    0.000000    
10   22   6    0.684570    0.315430    0.000000    0.000000    
10   22   7    1.000000    0.000000    0.000000    0.000000    
10   22   8    1.000000    0.000000    0.000000    0.000000    
10   21   20   1.000000    0.000000    0.000000    0.000000    
10   22   10   1.000000    0.000000    0.000000    0.000000    
10   22   11   1.000000    0.000000    0.000000    0.000000    
10   22   12   1.000000    0.000000    0.000000    0.000000    
10   22   13   1.000000    0.000000    0.000000    0.000000    
10   22   14   1.000000    0.000000    0.000000    0.000000    
10   22   15   1.000000    0.000000    0.000000    0.000000    
10   22   16   1.000000    0.000000    0.000000    0.000000    
10   21   25   0.994141    0.005859    0.000000    0.000000    
10   22   17   1.000000    0.000000    0.000000    0.000000    
10   21   28   0.000000    0.253906    0.746094    0.000000    
10   21   21   1.000000    0.000000    0.000000    0.000000    
10   21   26   0.357910    0.642090    0.000000    0.000000    
10   21   24   1.000000    0.000000    0.000000    0.000000    
10   21   30   0.000000    0.000000    0.049805    0.950195    
10   22   19   1.000000    0.000000    0.000000    0.000000    
10   22   18   1.000000    0.000000    0.000000    0.000000    
10   22   20   1.000000    0.000000    0.000000    0.000000    
10   22   21   1.000000    0.000000    0.000000    0.000000    
10   22   24   1.000000    0.000000    0.000000    0.000000    
10   22   23   1.000000    0.000000    0.000000    0.000000    
10   22   25   0.692383    0.307617    0.000000    0.000000    
10   23   2    0.000000    0.000000    0.098145    0.901855    
10   23   3    0.000000    0.000000    0.909668    0.090332    
10   23   4    0.000000    0.166992    0.833008    0.000000    
10   23   5    0.000000    0.941406    0.058594    0.000000    
10   23   6    0.090820    0.909180    0.000000    0.000000    
10   22   28   0.000000    0.015625    0.984375    0.000000    
10   22   26   0.023438    0.976562    0.000000    0.000000    
10   22   22   1.000000    0.000000    0.000000    0.000000    
10   23   9    1.000000    0.000000    0.000000    0.000000    
10   22   27   0.000000    0.732910    0.267090    0.000000    
10   23   10   1.000000    0.000000    0.000000    0.000000    
10   23   8    1.000000    0.000000    0.000000    0.000000    
10   22   9    1.000000    0.000000    0.000000    0.000000    
10   23   14   1.000000    0.000000    0.000000    0.000000    
10   23   12   1.000000    0.000000    0.000000    0.000000    
10   23   13   1.000000    0.000000    0.000000    0.000000    
10   23   7    0.796387    0.203613    0.000000    0.000000    
10   23   16   1.000000    0.000000    0.000000    0.000000    
10   23   19   1.000000    0.000000    0.000000    0.000000    
10   23   20   1.000000    0.000000    0.000000    0.000000    
10   23   11   1.000000    0.000000    0.000000    0.000000    
10   23   18   1.000000    0.000000    0.000000    0.000000    
10   23   15   1.000000    0.000000    0.000000    0.000000    
10   23   21   1.000000    0.000000    0.000000    0.000000    
10   23   26   0.000000    0.947266    0.052734    0.000000    
10   23   28   0.000000    0.000000    0.923828    0.076172    
10   23   24   0.808105    0.191895    0.000000    0.000000    
10   22   29   0.000000    0.000000    0.519531    0.480469    
10   23   17   1.000000    0.000000    0.000000    0.000000    
10   23   27   0.000000    0.164551    0.835449    0.000000    
10   23   29   0.000000    0.000000    0.089844    0.910156    
10   23   22   1.000000    0.000000    0.000000    0.000000    
10   23   25   0.094727    0.905273    0.000000    0.000000    
10   24   5    0.000000    0.337402    0.662598    0.000000    
10   24   4    0.000000    0.000000    0.993164    0.006836    
10   24   6    0.000000    0.984375    0.015625    0.000000    
10   24   8    0.746582    0.253418    0.000000    0.000000    
10   24   10   1.000000    0.000000    0.000000    0.000000    
10   24   11   1.000000    0.000000    0.000000    0.000000    
10   23   23   1.000000    0.000000    0.000000    0.000000    
10   24   12   1.000000    0.000000    0.000000    0.000000    
10   24   13   1.000000    0.000000    0.000000    0.000000    
10   24   15   1.000000    0.000000    0.000000    0.000000    
10   24   16   1.000000    0.000000    0.000000    0.000000    
10   24   17   1.000000    0.000000    0.000000    0.000000    
10   24   18   1.000000    0.000000    0.000000    0.000000    
10   24   19   1.000000    0.000000    0.000000    0.000000    
10   24   20   1.000000    0.000000    0.000000    0.000000    
10   24   21   1.000000    0.000000    0.000000    0.000000    
10   24   22   0.998047    0.001953    0.000000    0.000000    
10   24   23   0.752441    0.247559    0.000000    0.000000    
10   24   24   0.097656    0.902344    0.000000    0.000000    
10   24   25   0.000000    0.979004    0.020996    0.000000    
10   24   26   0.000000    0.347656    0.652344    0.000000    
10   24   27   0.000000    0.000000    0.997559    0.002441    
10   24   28   0.000000    0.000000    0.389648    0.610352    
10   24   3    0.000000    0.000000    0.366211    0.633789    
10   25   5    0.000000    0.003418    0.996582    0.000000    
10   25   3    0.000000    0.000000    0.007324    0.992676    
10   24   9    0.999512    0.000488    0.000000    0.000000    
10   25   6    0.000000    0.411133    0.588867    0.000000    
10   24   14   1.000000    0.000000    0.000000    0.000000    
10   25   11   1.000000    0.000000    0.000000    0.000000    
10   25   7    0.000000    0.975098    0.024902    0.000000    
10   25   13   1.000000    0.000000    0.000000    0.000000    
10   25   15   1.000000    0.000000    0.000000    0.000000    
10   25   8    0.049316    0.950684    0.000000    0.000000    
10   25   12   1.000000    0.000000    0.000000    0.000000    
10   25   16   1.000000    0.000000    0.000000    0.000000    
10   25   10   0.930664    0.069336    0.000000    0.000000    
10   25   4    0.000000    0.000000    0.606934    0.393066    
10   25   17   1.000000    0.000000    0.000000    0.000000    
10   25   9    0.503418    0.496582    0.000000    0.000000    
10   25   14   1.000000    0.000000    0.000000    0.000000    
10   25   21   0.942871    0.057129    0.000000    0.000000    
10   25   18   1.000000    0.000000    0.000000    0.000000    
10   24   7    0.106934    0.893066    0.000000    0.000000    
10   25   22   0.503906    0.496094    0.000000    0.000000    
10   25   24   0.000000    0.965332    0.034668    0.000000    
10   25   19   1.000000    0.000000    0.000000    0.000000    
10   25   25   0.000000    0.396484    0.603516    0.000000    
10   25   20   1.000000    0.000000    0.000000    0.000000    
10   25   28   0.000000    0.000000    0.005371    0.994629    
10   25   23   0.049316    0.950684    0.000000    0.000000    
10   25   26   0.000000    0.002930    0.997070    0.000000    
10   26   9    0.001953    0.998047    0.000000    0.000000    
10   26   4    0.000000    0.000000    0.045410    0.954590    
10   26   5    0.000000    0.000000    0.702637    0.297363    
10   26   10   0.132324    0.867676    0.000000    0.000000    
10   26   7    0.000000    0.302734    0.697266    0.000000    
10   26   6    0.000000    0.000488    0.999512    0.000000    
10   25   27   0.000000    0.000000    0.608398    0.391602    
10   26   8    0.000000    0.902344    0.097656    0.000000    
10   26   17   0.998535    0.001465    0.000000    0.000000    
10   26   13   0.975586    0.024414    0.000000    0.000000    
10   26   14   0.998535    0.001465    0.000000    0.000000    
10   26   18   0.966797    0.033203    0.000000    0.000000    
10   26   12   0.837891    0.162109    0.000000    0.000000    
10   26   20   0.510254    0.489746    0.000000    0.000000    
10   26   11   0.500977    0.499023    0.000000    0.000000    
10   26   15   1.000000    0.000000    0.000000    0.000000    
10   26   16   1.000000    0.000000    0.000000    0.000000    
10   26   19   0.825195    0.174805    0.000000    0.000000    
10   26   24   0.000000    0.302734    0.697266    0.000000    
10   26   25   0.000000    0.000488    0.999512    0.000000    
10   26   22   0.000488    0.999512    0.000000    0.000000    
10   26   23   0.000000    0.900879    0.099121    0.000000    
10   26   26   0.000000    0.000000    0.719238    0.280762    
10   26   21   0.131348    0.868652    0.000000    0.000000    
10   26   27   0.000000    0.000000    0.031250    0.968750    
10   27   6    0.000000    0.000000    0.624512    0.375488    
10   27   9    0.000000    0.611816    0.388184    0.000000    
10   27   5    0.000000    0.000000    0.032227    0.967773    
10   27   12   0.020996    0.979004    0.000000    0.000000    
10   27   7    0.000000    0.000000    0.993652    0.006348    
10   27   10   0.000000    0.958984    0.041016    0.000000    
10   27   16   0.355957    0.644043    0.000000    0.000000    
10   27   11   0.000000    1.000000    0.000000    0.000000    
10   27   15   0.383301    0.616699    0.000000    0.000000    
10   27   8    0.000000    0.098633    0.901367    0.000000    
10   27   18   0.150391    0.849609    0.000000    0.000000    
10   27   19   0.023926    0.976074    0.000000    0.000000    
10   27   13   0.150391    0.849609    0.000000    0.000000    
10   27   14   0.269531    0.730469    0.000000    0.000000    
10   27   21   0.000000    0.960449    0.039551    0.000000    
10   27   20   0.000000    1.000000    0.000000    0.000000    
10   27   17   0.260254    0.739746    0.000000    0.000000    
10   27   22   0.000000    0.600098    0.399902    0.000000    
10   27   23   0.000000    0.099609    0.900391    0.000000    
10   27   25   0.000000    0.000000    0.632812    0.367188    
10   27   26   0.000000    0.000000    0.041992    0.958008    
10   27   24   0.000000    0.000000    0.995605    0.004395    
10   28   6    0.000000    0.000000    0.009277    0.990723    
10   28   10   0.000000    0.131836    0.868164    0.000000    
10   28   8    0.000000    0.000000    0.914551    0.085449    
10   28   13   0.000000    0.945312    0.054688    0.000000    
10   28   12   0.000000    0.758789    0.241211    0.000000    
10   28   14   0.000000    0.991699    0.008301    0.000000    
10   28   17   0.000000    0.993652    0.006348    0.000000    
10   28   11   0.000000    0.481934    0.518066    0.000000    
10   28   15   0.000000    0.999512    0.000488    0.000000    
10   28   7    0.000000    0.000000    0.363281    0.636719    
10   28   18   0.000000    0.945312    0.054688    0.000000    
10   28   19   0.000000    0.783691    0.216309    0.000000    
10   28   16   0.000000    1.000000    0.000000    0.000000    
10   28   9    0.000000    0.000488    0.999512    0.000000    
10   28   21   0.000000    0.129883    0.870117    0.000000    
10   28   20   0.000000    0.481934    0.518066    0.000000    
10   28   22   0.000000    0.000488    0.999512    0.000000    
10   28   23   0.000000    0.000000    0.915527    0.084473    
10   28   24   0.000000    0.000000    0.369629    0.630371    
10   28   25   0.000000    0.000000    0.008789    0.991211    
10   29   9    0.000000    0.000000    0.544922    0.455078    
10   29   8    0.000000    0.000000    0.083984    0.916016    
10   29   14   0.000000    0.165039    0.834961    0.000000    
10   29   13   0.000000    0.068848    0.931152    0.000000    
10   29   11   0.000000    0.000000    1.000000    0.000000    
10   29   15   0.000000    0.226562    0.773438    0.000000    
10   29   17   0.000000    0.146973    0.853027    0.000000    
10   29   16   0.000000    0.219238    0.780762    0.000000    
10   29   10   0.000000    0.000000    0.921387    0.078613    
10   29   19   0.000000    0.004883    0.995117    0.000000    
10   29   12   0.000000    0.005859    0.994141    0.000000    
10   29   20   0.000000    0.000000    1.000000    0.000000    
10   29   21   0.000000    0.000000    0.918457    0.081543    
10   29   23   0.000000    0.000000    0.096191    0.903809    
10   29   18   0.000000    0.054688    0.945312    0.000000    
10   29   22   0.000000    0.000000    0.543945    0.456055    
10   30   10   0.000000    0.000000    0.061035    0.938965    
10   30   11   0.000000    0.000000    0.312012    0.687988    
10   30   12   0.000000    0.000000    0.598145    0.401855    
10   30   14   0.000000    0.000000    0.918945    0.081055    
10   30   15   0.000000    0.000000    0.963867    0.036133    
10   30   17   0.000000    0.000000    0.917480    0.082520    
10   30   13   0.000000    0.000000    0.805664    0.194336    
10   30   16   0.000000    0.000000    0.963379    0.036621    
10   30   19   0.000000    0.000000    0.612793    0.387207    
10   30   21   0.000000    0.000000    0.059570    0.940430    
10   30   20   0.000000    0.000000    0.331543    0.668457    
10   30   18   0.000000    0.000000    0.816895    0.183105    
10   31   13   0.000000    0.000000    0.000977    0.999023    
10   31   17   0.000000    0.000000    0.022461    0.977539    
10   31   16   0.000000    0.000000    0.055664    0.944336    
10   31   14   0.000000    0.000000    0.019043    0.980957    
10   31   15   0.000000    0.000000    0.050293    0.949707    
10   31   18   0.000000    0.000000    0.000488    0.999512    
11   0    12   0.000000    0.000000    0.022461    0.977539    
11   0    14   0.000000    0.000000    0.284668    0.715332    
11   0    13   0.000000    0.000000    0.140625    0.859375    
11   0    19   0.000000    0.000000    0.023438    0.976562    
11   0    15   0.000000    0.000000    0.339355    0.660645    
11   0    18   0.000000    0.000000    0.140137    0.859863    
11   0    17   0.000000    0.000000    0.282227    0.717773    
11   0    16   0.000000    0.000000    0.354004    0.645996    
11   1    10   0.000000    0.000000    0.339844    0.660156    
11   1    11   0.000000    0.000000    0.672852    0.327148    
11   1    12   0.000000    0.000000    0.913086    0.086914    
11   1    13   0.000000    0.000000    0.998535    0.001465    
11   1    9    0.000000    0.000000    0.030273    0.969727    
11   1    14   0.000000    0.000000    1.000000    0.000000    
11   1    16   0.000000    0.000000    1.000000    0.000000    
11   1    15   0.000000    0.000000    1.000000    0.000000    
11   1    22   0.000000    0.000000    0.030273    0.969727    
11   1    17   0.000000    0.000000    1.000000    0.000000    
11   1    20   0.000000    0.000000    0.673340    0.326660    
11   1    21   0.000000    0.000000    0.326172    0.673828    
11   1    19   0.000000    0.000000    0.924316    0.075684    
11   1    18   0.000000    0.000000    0.998535    0.001465    
11   2    7    0.000000    0.000000    0.020020    0.979980    
11   2    12   0.000000    0.187012    0.812988    0.000000    
11   2    9    0.000000    0.000000    0.876465    0.123535    
11   2    15   0.000000    0.609375    0.390625    0.000000    
11   2    11   0.000000    0.018066    0.981934    0.000000    
11   2    8    0.000000    0.000000    0.386230    0.613770    
11   2    10   0.000000    0.000000    1.000000    0.000000    
11   2    21   0.000000    0.000000    1.000000    0.000000    
11   2    16   0.000000    0.635742    0.364258    0.000000    
11   2    19   0.000000    0.187012    0.812988    0.000000    
11   2    22   0.000000    0.000000    0.879883    0.120117    
11   2    20   0.000000    0.024902    0.975098    0.000000    
11   2    14   0.000000    0.550293    0.449707    0.000000    
11   2    24   0.000000    0.000000    0.017578    0.982422    
11   2    13   0.000000    0.400879    0.599121    0.000000    
11   2    18   0.000000    0.397461    0.602539    0.000000    
11   2    23   0.000000    0.000000    0.400391    0.599609    
11   2    17   0.000000    0.527832    0.472168    0.000000    
11   3    6    0.000000    0.000000    0.134277    0.865723    
11   3    7    0.000000    0.000000    0.758789    0.241211    
11   3    8    0.000000    0.000000    0.999023    0.000977    
11   3    9    0.000000    0.095215    0.904785    0.000000    
11   3    10   0.000000    0.516113    0.483887    0.000000    
11   3    13   0.000000    1.000000    0.000000    0.000000    
11   3    11   0.000000    0.869629    0.130371    0.000000    
11   3    15   0.002930    0.997070    0.000000    0.000000    
11   3    18   0.000000    1.000000    0.000000    0.000000    
11   3    21   0.000000    0.521484    0.478516    0.000000    
11   3    17   0.000000    1.000000    0.000000    0.000000    
11   3    14   0.000488    0.999512    0.000000    0.000000    
11   3    22   0.000000    0.093262    0.906738    0.000000    
11   3    23   0.000000    0.000000    0.999023    0.000977    
11   3    16   0.003418    0.996582    0.000000    0.000000    
11   3    12   0.000000    0.997070    0.002930    0.000000    
11   3    20   0.000000    0.873047    0.126953    0.000000    
11   3    19   0.000000    0.996094    0.003906    0.000000    
11   3    25   0.000000    0.000000    0.140137    0.859863    
11   3    24   0.000000    0.000000    0.761719    0.238281    
11   4    5    0.000000    0.000000    0.236328    0.763672    
11   4    6    0.000000    0.000000    0.915527    0.084473    
11   4    8    0.000000    0.456055    0.543945    0.000000    
11   4    7    0.000000    0.028320    0.971680    0.000000    
11   4    11   0.103516    0.896484    0.000000    0.000000    
11   4    12   0.359863    0.640137    0.000000    0.000000    
11   4    10   0.000977    0.999023    0.000000    0.000000    
11   4    9    0.000000    0.934570    0.065430    0.000000    
11   4    13   0.602051    0.397949    0.000000    0.000000    
11   4    16   0.834961    0.165039    0.000000    0.000000    
11   4    14   0.756348    0.243652    0.000000    0.000000    
11   4    19   0.373047    0.626953    0.000000    0.000000    
11   4    20   0.084961    0.915039    0.000000    0.000000    
11   4    15   0.840820    0.159180    0.000000    0.000000    
11   4    18   0.624023    0.375977    0.000000    0.000000    
11   4    21   0.000000    1.000000    0.000000    0.000000    
11   4    25   0.000000    0.000000    0.920410    0.079590    
11   4    17   0.766602    0.233398    0.000000    0.000000    
11   4    23   0.000000    0.463379    0.536621    0.000000    
11   4    22   0.000000    0.940918    0.059082    0.000000    
11   4    26   0.000000    0.000000    0.247070    0.752930    
11   5    4    0.000000    0.000000    0.238281    0.761719    
11   5    6    0.000000    0.098633    0.901367    0.000000    
11   4    24   0.000000    0.027344    0.972656    0.000000    
11   5    8    0.000000    1.000000    0.000000    0.000000    
11   5    9    0.137695    0.862305    0.000000    0.000000    
11   5    11   0.953613    0.046387    0.000000    0.000000    
11   5    12   1.000000    0.000000    0.000000    0.000000    
11   5    13   1.000000    0.000000    0.000000    0.000000    
11   5    7    0.000000    0.747559    0.252441    0.000000    
11   5    10   0.634277    0.365723    0.000000    0.000000    
11   5    5    0.000000    0.000000    0.946289    0.053711    
11   5    15   1.000000    0.000000    0.000000    0.000000    
11   5    17   1.000000    0.000000    0.000000    0.000000    
11   5    14   1.000000    0.000000    0.000000    0.000000    
11   5    18   1.000000    0.000000    0.000000    0.000000    
11   5    19   1.000000    0.000000    0.000000    0.000000    
11   5    22   0.135254    0.864746    0.000000    0.000000    
